name,ra,dec,redshift,note
J003256.11-213918.9      ,8.2338049,-21.6552747,0.3,
WISEA J003304.76+000443.0,8.2698728,0.0786239,0.3,
J000134.98+233540.2      ,0.3957702,23.5945275,0.3,
WISEA J000139.06+185909.1,0.4128051,18.9858697,0.3,
J004317.08-000051.6      ,10.8212068,-0.0143573,0.3,
WISEA J003807.94+750037.8,9.533117,75.0105185,0.3,
WISEA J003248.54-053302.1,8.202301,-5.5506156,0.3,
WISEA J010332.55+165024.3,15.8857565,16.8400628,0.3,
WISEA J011326.78+434551.6,18.3616415,43.7643435,0.3,
WISEA J000144.20-222311.7,0.4341989,-22.3866061,0.3,
WISEA J010336.85+145453.1,15.9035502,14.9147577,0.3,
WISEA J010338.02-203627.1,15.9083652,-20.6074942,0.3,
WISEA J010339.05+401148.3,15.9127233,40.1967376,0.3,
SDSS J003811.06-232911.7 ,9.5461174,-23.4865954,0.3,
WISEA J004328.39-252748.6,10.8682749,-25.463535,0.3,
J002104.84+005924.5      ,5.2701786,0.9901584,0.3,
J003745.16-273436.2      ,9.4382015,-27.5767335,0.3,
WISEA J002238.60+285526.8,5.660862,28.924114,0.3,
WISEA J002238.71+160622.9,5.661316,16.1065251,0.3,
WISEA J005756.29-094646.1,14.4845721,-9.7794363,0.3,
J005759.85+494035.6      ,14.4994127,49.6765571,0.3,
WISEA J005801.59+250510.9,14.5066462,25.0863776,0.3,
WISEA J002247.38-230358.0,5.6974283,-23.0661182,0.3,
WISEA J005305.38+421501.1,13.2724319,42.2503145,0.3,
WISEA J005306.05-210621.7,13.2752383,-21.1060362,0.3,
WISEA J002249.13-224716.8,5.7047649,-22.7880416,0.3,
WISEA J002249.56+425819.3,5.7065189,42.97204,0.3,
WISEA J002250.76+494034.2,5.7113839,49.6762185,0.3,
J004330.32-202846.4      ,10.8763388,-20.4795702,0.3,
WISEA J003223.97+503825.6,8.0999033,50.6404641,0.3,
J000145.94-154101.2      ,0.4414335,-15.6836841,0.3,
WISEA J000153.79-241621.6,0.4741769,-24.2726659,0.3,
WISEA J011313.52+203036.5,18.3063031,20.5101303,0.3,
WISEA J011315.55-054450.1,18.314874,-5.7472988,0.3,
WISEA J011315.96+254854.9,18.3165229,25.8152675,0.3,
J000154.08-070628.2      ,0.4753498,-7.1078475,0.3,
WISEA J010333.94-131404.6,15.8914356,-13.2346083,0.3,
WISEA J010334.35+460251.0,15.8931332,46.0475276,0.3,
WISEA J001148.49-222340.6,2.9522377,-22.3947385,0.3,
WISEA J010328.80+292911.7,15.86996,29.4864388,0.3,
WISEA J010329.31+012617.0,15.8721234,1.4380509,0.3,
WISEA J010331.81-240135.0,15.8825316,-24.0264317,0.3,
WISEA J010332.18+080042.2,15.8841156,8.0117477,0.3,
WISEA J010325.11+270131.2,15.8546367,27.0253573,0.3,
SDSS J001207.54+144701.4 ,3.0314569,14.7837421,0.3,
WISEA J001205.81+450349.0,3.0242142,45.0636215,0.3,
WISEA J001206.92+493609.8,3.0288678,49.6027681,0.3,
3HSPJ004332.5+754518     ,10.88558,75.755,0.3,
WISEA J004334.10+300332.2,10.8921196,30.0589551,0.3,
WISEA J004334.60+303730.1,10.8941727,30.6250539,0.3,
WISEA J004335.61+812309.1,10.8985624,81.3858488,0.3,
WISEA J011509.70+351838.5,18.7904327,35.3107048,0.3,
WISEA J001210.51-061541.4,3.0438513,-6.2615064,0.3,
WISEA J001214.69-222845.4,3.0612401,-22.4792511,0.3,
J000708.20+202425.9      ,1.784205,20.407198,0.3,
WISEA J010750.04+281135.0,16.95863,28.193053,0.3,
J000712.59+314940.6      ,1.8024967,31.8279468,0.3,
SDSS J004321.72+010615.1 ,10.8405412,1.1042079,0.3,
WISEA J004323.16+404309.5,10.8464396,40.7192783,0.3,
WISEA J003241.12+325626.0,8.1713702,32.9405999,0.3,
WISEA J003243.97+340712.4,8.1831961,34.1201124,0.3,
WISEA J004345.00+264110.9,10.9375116,26.686362,0.3,
WISEA J004350.77+441854.3,10.9614981,44.3150963,0.3,
J000712.82+020412.2      ,1.8034502,2.0700633,0.3,
WISEA J003204.08+401850.3,8.0170765,40.3138313,0.3,
WISEA J003204.61+291716.6,8.0192363,29.2879624,0.3,
WISEA J003208.56+312031.6,8.0356748,31.342121,0.3,
WISEA J004337.41+163928.6,10.9059164,16.6579336,0.3,
WISEA J004340.05+314646.2,10.9168337,31.7795073,0.3,
J003215.20+134436.8      ,8.0633625,13.7435563,0.3,
SDSS J003218.02+393108.5 ,8.075089,39.519032,0.3,
WISEA J003218.07-213906.2,8.0753324,-21.6517386,0.3,
WISEA J003219.67-224500.7,8.0820054,-22.7501972,0.3,
WISEA J003222.25-190907.0,8.0926908,-19.1519169,0.3,
WISEA J001155.49+280004.9,2.9812245,28.0013598,0.3,
WISEA J001159.88-262854.8,2.9995069,-26.4818994,0.3,
J001204.29-112115.9      ,3.0178785,-11.3544316,0.3,
WISEA J001938.06+201052.9,4.9085865,20.1813516,0.3,
WISEA J002257.05+203809.8,5.7377417,20.6360632,0.3,
WISEA J005744.38+043359.1,14.4349305,4.5664206,0.3,
J002257.25+012422.8      ,5.7385629,1.4063488,0.3,
SDSS J002258.09-150631.6 ,5.7420822,-15.1087799,0.3,
WISEA J002259.64+365309.1,5.7484861,36.8858828,0.3,
WISEA J005245.55-210400.8,13.1898074,-21.0669002,0.3,
WISEA J000537.93+433349.7,1.4080699,43.5638124,0.3,
SDSS J001757.70+350818.8 ,4.4904646,35.1385452,0.3,
WISEA J005802.73+190318.1,14.5113973,19.0550422,0.3,
WISEA J005803.87+182404.5,14.5161598,18.4012752,0.3,
WISEA J005804.24+054236.2,14.5177095,5.7100626,0.3,
WISEA J005806.52+271206.0,14.5271862,27.2016691,0.3,
WISEA J005808.42+213757.3,14.5351071,21.632568,0.3,
WISEA J003151.18-275318.4,7.9632736,-27.8884398,0.3,
SDSS J003155.93-212456.0 ,7.9830508,-21.4155674,0.3,
WISEA J001216.17-153434.6,3.0673887,-15.5762914,0.3,
WISEA J001216.69-054338.8,3.0695472,-5.7274404,0.3,
WISEA J001218.44-240409.7,3.0768426,-24.0694294,0.3,
J010315.65-045914.4      ,15.8152472,-4.9873569,0.3,
WISEA J003135.25-140231.5,7.8969182,-14.0420909,0.3,
SDSS J003135.73-063926.7 ,7.8989143,-6.657443,0.3,
WISEA J004330.96+734037.0,10.878931,73.6770027,0.3,
WISEA J004331.17+791906.8,10.8799767,79.3185942,0.3,
WISEA J004331.99-132314.8,10.8832666,-13.3874211,0.3,
WISEA J010318.46+103526.6,15.826931,10.590728,0.3,
WISEA J001222.40-200329.9,3.0933354,-20.0583103,0.3,
WISEA J001226.36+451442.7,3.1098129,45.2451768,0.3,
WISEA J003145.63-164853.9,7.9401561,-16.8149758,0.3,
WISEA J004355.73-130636.4,10.9822225,-13.1101253,0.3,
WISEA J005706.59-115914.0,14.2774861,-11.9872328,0.3,
WISEA J004400.06+205146.1,11.0003088,20.8628026,0.3,
WISEA J002020.22+051739.7,5.0842555,5.2943833,0.3,
WISEA J005520.12-182442.0,13.8338393,-18.411672,0.3,
WISEA J005522.27+084457.9,13.8428667,8.7494316,0.3,
WISEA J005526.05-250340.4,13.8586588,-25.0612435,0.3,
J005527.46+301746.4      ,13.8644363,30.2962313,0.3,
WISEA J000508.80-015408.0,1.2867161,-1.9022196,0.3,
WISEA J002005.42+014401.4,5.0225973,1.733737,0.3,
WISEA J003135.80+812949.8,7.8992063,81.4971905,0.3,
J004352.22+411608.5      ,10.9675882,41.2690457,0.3,
J010300.00-240626.5      ,15.7500387,-24.1073643,0.3,
WISEA J004403.42+091926.7,11.0142564,9.3241074,0.3,
SDSS J004403.81+012246.7 ,11.0159073,1.3796501,0.3,
WISEA J004405.78+280644.7,11.0240644,28.1123888,0.3,
WISEA J003140.37+023723.4,7.9182382,2.6231852,0.3,
WISEA J000157.60+074422.7,0.490001,7.7396651,0.3,
WISEA J011307.39+290513.4,18.2808238,29.0870814,0.3,
WISEA J004412.13-194005.7,11.0505795,-19.6682285,0.3,
WISEA J004412.65+380212.0,11.0526465,38.0368654,0.3,
WISEA J004401.73+300526.3,11.0072797,30.0906514,0.3,
WISEA J001230.75+411934.6,3.1281549,41.3262939,0.3,
WISEA J001234.12-155344.6,3.1421167,-15.8958163,0.3,
J010258.65-222017.1      ,15.7443903,-22.3381017,0.3,
WISEA J001239.43+881732.3,3.1682581,88.2923716,0.3,
WISEA J001241.10+472713.4,3.1714805,47.4535515,0.3,
WISEA J001241.41+061022.0,3.1725333,6.1726538,0.3,
WISEA J003127.36-174852.8,7.8640052,-17.8146855,0.3,
WISEA J011308.34+224205.5,18.2848564,22.7015516,0.3,
WISEA J002018.99+343302.5,5.0791653,34.5506984,0.3,
WISEA J005532.65-171803.5,13.8860512,-17.3010179,0.3,
WISEA J005533.76+371938.0,13.890689,37.3272418,0.3,
WISEA J005536.22+533329.3,13.9009179,53.558161,0.3,
WISEA J002020.21+082950.2,5.0842165,8.4972912,0.3,
WISEA J004432.44+315944.0,11.1351707,31.9955959,0.3,
WISEA J003119.00+312029.3,7.8291767,31.3415019,0.3,
SDSS J011258.41-084027.6 ,18.2434143,-8.6743417,0.3,
SDSS J000159.77+065926.4 ,0.4990647,6.9906885,0.3,
WISEA J000200.52-073907.5,0.502203,-7.6520864,0.3,
J000200.83-153025.3      ,0.503466,-15.5070302,0.3,
WISEA J003134.38-180747.1,7.8932937,-18.129782,0.3,
J004424.72+023325.9      ,11.1030328,2.5572016,0.3,
SDSS J004425.22+400717.2 ,11.105086,40.1214654,0.3,
WISEA J004425.25-195857.2,11.1052822,-19.9826295,0.3,
WISEA J001849.33-234853.4,4.7055882,-23.8148848,0.3,
WISEA J004413.92+343525.0,11.0580717,34.5903165,0.3,
J004415.58+405007.3      ,11.0649231,40.8353705,0.3,
WISEA J004422.21+615733.0,11.0925986,61.9592011,0.3,
WISEA J004411.51+382131.4,11.0479152,38.3587565,0.3,
J004412.06+405421.2      ,11.0502671,40.9058977,0.3,
WISEA J000705.24+300005.6,1.7718302,30.0015701,0.3,
WISEA J001759.03+425349.2,4.495981,42.8970426,0.3,
SDSS J001759.26-093150.2 ,4.4969517,-9.530636,0.3,
J001800.27+440612.6      ,4.5011551,44.1035184,0.3,
SDSS J005249.67-084248.9 ,13.2069822,-8.7135904,0.3,
WISEA J005242.22+043207.1,13.1759925,4.5353068,0.3,
J002305.25+012406.2      ,5.7718855,1.4017342,0.3,
WISEA J002306.39+414308.9,5.776533,41.7193292,0.3,
WISEA J011030.48+821127.5,17.6269607,82.1909736,0.3,
WISEA J011030.50+395832.7,17.6271033,39.9757635,0.3,
WISEA J011031.93+392607.9,17.6330688,39.4355431,0.3,
WISEA J011031.99+214021.8,17.6332931,21.6727281,0.3,
SDSS J011035.43+193032.4 ,17.6476021,19.5089997,0.3,
WISEA J000420.27-002627.8,1.0844912,-0.4410381,0.3,
WISEA J001752.09-193459.0,4.4670679,-19.5830741,0.3,
WISEA J004431.29-015357.9,11.1304146,-1.8994309,0.3,
WISEA J010251.88+285843.9,15.716143,28.9786952,0.3,
WISEA J010252.63+182256.2,15.7193048,18.3822608,0.3,
WISEA J003102.32-255530.1,7.7597277,-25.9250415,0.3,
WISEA J003105.98+432005.2,7.7751648,43.3348143,0.3,
SDSS J004433.69-084910.9 ,11.1403942,-8.8197069,0.3,
J004434.32+395012.0      ,11.1430336,39.8366799,0.3,
J004437.48+024547.6      ,11.1561878,2.7632476,0.3,
WISEA J004438.00+102208.8,11.1583746,10.3691344,0.3,
WISEA J010301.28+102353.6,15.7553733,10.3982476,0.3,
WISEA J010301.62-254838.4,15.7567794,-25.8106858,0.3,
J010303.16-055048.0      ,15.7631959,-5.8466759,0.3,
WISEA J010304.28+183136.5,15.7677375,18.5269213,0.3,
WISEA J001240.20-160211.8,3.1675354,-16.0366186,0.3,
WISEA J000655.34+481559.0,1.7306009,48.2664165,0.3,
WISEA J000656.90+084559.9,1.7371421,8.7666563,0.3,
J000659.54-001204.9      ,1.7480963,-0.2013781,0.3,
J001258.00-192220.0      ,3.2416736,-19.372236,0.3,
WISEA J010234.71+190537.2,15.6446602,19.0936857,0.3,
J003101.18+081635.9      ,7.7549253,8.276664,0.3,
WISEA J000202.75-185803.3,0.5114232,-18.9676252,0.3,
WISEA J000206.45-014515.5,0.5269574,-1.7541354,0.3,
WISEA J000208.62+111604.1,0.5359555,11.2678173,0.3,
WISEA J000210.05-234613.7,0.5419352,-23.7704796,0.3,
WISEA J000210.15+485516.4,0.5422254,48.9212928,0.3,
WISEA J011252.76+193029.8,18.2198273,19.508301,0.3,
WISEA J011257.09+512336.5,18.2379135,51.3934856,0.3,
WISEA J001250.42+500546.9,3.2100841,50.0963728,0.3,
3HSPJ003120.5-233401     ,7.8356237,-23.5670062,0.3,
WISEA J004422.51+315542.0,11.093831,31.9283455,0.3,
WISEA J004423.47+315000.4,11.0978544,31.833486,0.3,
WISEA J004424.66+151531.9,11.1027896,15.2588681,0.3,
WISEA J010251.75-240155.8,15.7155711,-24.0320927,0.3,
WISEA J003039.01+573415.7,7.6625833,57.5710553,0.3,
WISEA J003039.26-263556.6,7.6637036,-26.5991093,0.3,
J000652.59-070714.8      ,1.7191382,-7.1208053,0.3,
WISEA J003048.38+080301.3,7.7016273,8.0503867,0.3,
WISEA J004448.21+375502.2,11.2009385,37.9172707,0.3,
WISEA J004450.30+715606.3,11.2096181,71.9351092,0.3,
J003052.14-223750.8      ,7.7172662,-22.6307934,0.3,
J004441.31-085319.2      ,11.1721294,-8.8886832,0.3,
J004441.83-012838.5      ,11.1743088,-1.4773878,0.3,
WISEA J010245.07+481429.4,15.6876002,48.2416281,0.3,
WISEA J010245.46+155708.0,15.6894208,15.952244,0.3,
WISEA J001254.02+505020.1,3.2253175,50.8387903,0.3,
J001254.30+154538.7      ,3.2262643,15.7607648,0.3,
WISEA J004439.47-140416.6,11.1644651,-14.0712703,0.3,
WISEA J010257.99-094247.4,15.7416305,-9.7131808,0.3,
WISEA J003043.26-240635.3,7.6802664,-24.1098451,0.3,
WISEA J003045.96-022908.6,7.6919146,-2.4856608,0.3,
J003047.81-224141.3      ,7.699246,-22.694833,0.3,
SDSS J000530.73+121335.8 ,1.378072,12.2266239,0.3,
J000534.02+200124.1      ,1.3917842,20.0233624,0.3,
WISEA J000537.65+181947.7,1.406896,18.3299342,0.3,
J010917.03+394349.8      ,17.3209592,39.7305177,0.3,
J010918.24+400410.3      ,17.3260038,40.0695434,0.3,
WISEA J000422.87-253018.7,1.095315,-25.5052022,0.3,
WISEA J002313.64-260124.5,5.8068832,-26.0234678,0.3,
J002314.31+060211.1      ,5.8096347,6.0364372,0.3,
WISEA J002316.55-255207.7,5.8189938,-25.8688168,0.3,
WISEA J002316.56-112233.6,5.8190117,-11.3760277,0.3,
SDSS J005235.15+112237.7 ,13.1464767,11.3771361,0.3,
WISEA J000649.06+352746.3,1.7044436,35.462903,0.3,
WISEA J005630.47-243633.0,14.1269806,-24.6091789,0.3,
WISEA J005630.99-184419.8,14.1291601,-18.7388811,0.3,
WISEA J001917.89+274954.6,4.8245901,27.8318469,0.3,
J001918.90+732450.4      ,4.8287782,73.4140221,0.3,
WISEA J001919.04+452822.3,4.8293916,45.4728866,0.3,
WISEA J001919.91+163813.5,4.8329589,16.6371009,0.3,
WISEA J010957.29+482058.9,17.4887204,48.3497165,0.3,
WISEA J005616.98-195517.8,14.0708585,-19.9215684,0.3,
WISEA J003039.39+495109.9,7.6642061,49.8528265,0.3,
WISEA J010230.81-244515.0,15.6284143,-24.7542066,0.3,
WISEA J010231.01-200611.5,15.6292313,-20.1032101,0.3,
WISEA J010231.51+275804.0,15.6313233,27.967798,0.3,
WISEA J011251.71+460939.1,18.2154807,46.1608981,0.3,
SDSS J003040.51+395541.3 ,7.6687995,39.9281444,0.3,
WISEA J004454.18+510233.8,11.2257579,51.042741,0.3,
J004457.67-101320.1      ,11.2403135,-10.2222722,0.3,
WISEA J000215.29+543446.1,0.5637654,54.5794115,0.3,
WISEA J000218.37+370231.2,0.5765515,37.0420029,0.3,
WISEA J011247.40-094250.0,18.1975768,-9.714127,0.3,
WISEA J011247.56+470220.8,18.1983089,47.0392227,0.3,
WISEA J001305.21+313751.5,3.2717283,31.6309782,0.3,
WISEA J001310.75-204926.9,3.2948381,-20.8241484,0.3,
J010229.35-040611.8      ,15.6223054,-4.1032944,0.3,
WISEA J010229.75+422528.2,15.6239689,42.424542,0.3,
J004500.47+405630.2      ,11.251998,40.9417497,0.3,
3HSPJ004501.6+051215     ,11.2567115,5.2042936,0.3,
WISEA J000459.30+414912.7,1.2469697,41.8201067,0.3,
WISEA J000500.72+064435.7,1.2530517,6.743265,0.3,
WISEA J010954.32+252153.6,17.4763702,25.3649015,0.3,
WISEA J010955.16+210442.5,17.4798538,21.0784873,0.3,
J001916.40-243931.8      ,4.8183476,-24.6588387,0.3,
SDSS J005628.64+185444.8 ,14.1193444,18.9124614,0.3,
WISEA J004502.06+153228.9,11.2586231,15.5414384,0.3,
WISEA J003035.65+101213.8,7.648566,10.2038348,0.3,
WISEA J003037.74+313514.4,7.6573165,31.5873088,0.3,
WISEA J010233.84+533306.1,15.6410836,53.5517565,0.3,
J010223.67+752921.2      ,15.5986641,75.4892267,0.3,
SDSS J010224.31+425143.2 ,15.6012423,42.8619922,0.3,
WISEA J010225.42-141807.9,15.6059182,-14.3022365,0.3,
J010227.57-270333.4      ,15.6148852,-27.0593011,0.3,
WISEA J010227.86+305006.7,15.6161159,30.835198,0.3,
WISEA J003017.69+072749.1,7.5737458,7.4636453,0.3,
WISEA J004511.88-021442.4,11.299501,-2.2451373,0.3,
WISEA J004512.21-174801.3,11.3009242,-17.8003673,0.3,
WISEA J000211.10+253848.1,0.5463183,25.6466865,0.3,
WISEA J000211.34-165412.4,0.5473478,-16.9033926,0.3,
WISEA J000214.45-212735.6,0.5602817,-21.460018,0.3,
WISEA J004514.45+863342.3,11.3102479,86.5617734,0.3,
WISEA J003021.31-190841.8,7.5887984,-19.1449463,0.3,
WISEA J003021.46+341600.1,7.5894316,34.2667728,0.3,
WISEA J003024.88+241322.6,7.6036653,24.2229436,0.3,
WISEA J003026.88+780145.7,7.6120904,78.0293664,0.3,
WISEA J003028.69-232114.7,7.6195628,-23.3541043,0.3,
WISEA J003032.71+010251.0,7.6363264,1.0475243,0.3,
WISEA J003034.32+001207.0,7.6430351,0.2019626,0.3,
WISEA J003035.10-160534.4,7.6463106,-16.0929029,0.3,
WISEA J004503.10-145956.0,11.2629859,-14.9989268,0.3,
J004508.63+421546.3      ,11.285989,42.2628686,0.3,
WISEA J001315.88+433600.3,3.3162419,43.6000816,0.3,
WISEA J001317.62-254310.4,3.3234173,-25.7195349,0.3,
WISEA J001318.99-040446.7,3.329157,-4.0796395,0.3,
J001320.06-192746.3      ,3.3335951,-19.4628671,0.3,
WISEA J000228.46-050912.0,0.6186005,-5.15332,0.3,
J011242.76+442014.6      ,18.1781734,44.3374016,0.3,
WISEA J011245.59+112537.6,18.1899612,11.4271125,0.3,
J003010.49+663614.2      ,7.5437315,66.6039564,0.3,
J005240.03-262828.6      ,13.1668236,-26.4746358,0.3,
WISEA J005241.95+293954.7,13.1747968,29.6652051,0.3,
J005242.10+015346.0      ,13.1754319,1.8961351,0.3,
SDSS J002332.13+155426.7 ,5.8839022,15.9074231,0.3,
SDSS J005231.42-005148.2 ,13.1309406,-0.8633903,0.3,
WISEA J002318.48+074024.2,5.8270038,7.6734443,0.3,
WISEA J002320.90+400525.9,5.8371171,40.0905429,0.3,
WISEA J001744.23+391759.5,4.4343183,39.2998813,0.3,
WISEA J001321.72+492658.4,3.3404887,49.4495945,0.3,
WISEA J001324.21+281832.1,3.3509331,28.3090206,0.3,
WISEA J010205.90-060530.4,15.5246238,-6.0917869,0.3,
WISEA J010206.84+061702.4,15.528556,6.2840022,0.3,
WISEA J010206.85+810840.7,15.5285815,81.144649,0.3,
WISEA J010220.53+271912.0,15.5855843,27.3200363,0.3,
J000232.20-020354.2      ,0.6341766,-2.0650688,0.3,
WISEA J000233.33-005803.2,0.6388015,-0.9674856,0.3,
WISEA J000233.47-163354.6,0.6394984,-16.5651392,0.3,
WISEA J002955.76-030429.7,7.4823389,-3.0749912,0.3,
J001320.49-185736.1      ,3.3353913,-18.9600478,0.3,
WISEA J001321.14+374251.2,3.3380914,37.7142584,0.3,
J003011.87-084323.5      ,7.5494604,-8.7232081,0.3,
WISEA J003012.25+055527.0,7.5511003,5.92414,0.3,
J003012.72+000341.1      ,7.5530305,0.0614308,0.3,
WISEA J003015.28-250906.4,7.5636524,-25.1517144,0.3,
WISEA J000223.82+524237.3,0.5992746,52.7103825,0.3,
WISEA J001327.29-255053.0,3.3637092,-25.8480557,0.3,
WISEA J000635.37-225634.8,1.6473682,-22.9430578,0.3,
WISEA J004523.21+793001.6,11.3467401,79.5004601,0.3,
J002958.15-114339.0      ,7.4923205,-11.7275061,0.3,
WISEA J002958.48+405719.6,7.4936106,40.9553423,0.3,
WISEA J002948.41-165737.6,7.4514049,-16.9603806,0.3,
WISEA J004529.05-100939.3,11.3710772,-10.1609173,0.3,
WISEA J004534.00+254330.9,11.3916668,25.7252511,0.3,
WISEA J004535.47+300053.0,11.3978635,30.0146519,0.3,
WISEA J002952.04-260556.7,7.466848,-26.0991051,0.3,
WISEA J010210.27+264339.9,15.5428111,26.7277699,0.3,
WISEA J010210.92+385648.6,15.5454941,38.9468826,0.3,
WISEA J010213.43+462723.7,15.5558482,46.4566511,0.3,
WISEA J010215.68+182557.3,15.5653931,18.4325992,0.3,
WISEA J010204.08-115620.3,15.5169778,-11.9389173,0.3,
WISEA J004548.02+080538.3,11.4501029,8.0939784,0.3,
WISEA J004548.20-112214.8,11.4507123,-11.3705856,0.3,
WISEA J004536.51+740516.9,11.4021234,74.0880265,0.3,
SDSS J001745.01+161028.4 ,4.4375677,16.1745701,0.3,
WISEA J001748.51+342446.7,4.4521292,34.412994,0.3,
WISEA J005821.75+091810.9,14.5906685,9.303069,0.3,
WISEA J005812.50-031607.0,14.5520983,-3.2685533,0.3,
WISEA J001743.33+412107.3,4.4305244,41.3520407,0.3,
WISEA J005813.56+063548.6,14.5565193,6.5968467,0.3,
WISEA J005813.61-071558.6,14.5567005,-7.2663013,0.3,
3HSPJ005813.8-142929     ,14.5575274,-14.4914668,0.3,
WISEA J005815.56+520935.3,14.5648444,52.1598383,0.3,
WISEA J005228.29+781150.2,13.1174709,78.1972758,0.3,
J002327.69+114214.0      ,5.8654136,11.7039113,0.3,
WISEA J004538.68+365557.5,11.4110876,36.9327559,0.3,
WISEA J010809.26+324842.2,17.0384235,32.8119627,0.3,
WISEA J000640.84+241646.8,1.6702194,24.2796806,0.3,
WISEA J000643.28+223855.1,1.6803603,22.6486536,0.3,
WISEA J001339.18-020859.1,3.4133085,-2.1497536,0.3,
WISEA J004556.90+511032.3,11.4871011,51.1756507,0.3,
WISEA J004557.64-161807.5,11.4901733,-16.3021146,0.3,
WISEA J002939.84+321918.2,7.4159863,32.3217291,0.3,
WISEA J011234.45+794820.8,18.1435391,79.805738,0.3,
SDSS J000237.18-020034.0 ,0.6549215,-2.0094614,0.3,
WISEA J002952.86+581833.4,7.4702651,58.3093108,0.3,
WISEA J002954.67-230609.2,7.4778145,-23.102594,0.3,
WISEA J002955.55+183109.2,7.4814871,18.5192466,0.3,
WISEA J011246.31+355500.1,18.1930302,35.9167167,0.3,
WISEA J011236.29+403325.8,18.1512476,40.5571874,0.3,
WISEA J011236.81-130034.1,18.1533083,-13.0096784,0.3,
WISEA J004545.71-121258.1,11.4404307,-12.2161377,0.3,
WISEA J002941.48+182049.4,7.4228064,18.3471143,0.3,
WISEA J004543.09+361752.9,11.4295317,36.2980298,0.3,
WISEA J004543.96+600304.8,11.4331707,60.0513595,0.3,
WISEA J004545.30+322608.8,11.4387625,32.4357864,0.3,
SDSS J002931.31+205314.2 ,7.380438,20.8872733,0.3,
WISEA J002933.53+123526.8,7.3897434,12.5907953,0.3,
WISEA J002936.32+515050.0,7.4013551,51.8472242,0.3,
WISEA J004548.82+303522.6,11.4534717,30.5896096,0.3,
WISEA J000645.05+503733.0,1.6878005,50.6257838,0.3,
WISEA J000646.30+434554.8,1.6929238,43.765274,0.3,
3HSPJ001328.1+094930     ,3.3700493,9.8251681,0.3,
WISEA J001333.35-091045.7,3.389033,-9.1793303,0.3,
WISEA J010152.48+244232.5,15.4687018,24.7090445,0.3,
WISEA J000635.48+074125.3,1.6478675,7.6903969,0.3,
WISEA J010806.97+261503.1,17.0290342,26.2508917,0.3,
WISEA J004559.66+212303.3,11.4986126,21.3842749,0.3,
WISEA J002331.45-015857.4,5.8810691,-1.9826275,0.3,
WISEA J001719.32+292729.0,4.3304397,29.458062,0.3,
WISEA J001724.44+045925.1,4.3518333,4.9903569,0.3,
SDSS J000415.57+005630.5 ,1.0648782,0.9418269,0.3,
WISEA J000415.94-025414.9,1.0664433,-2.9041648,0.3,
J000416.26+020816.5      ,1.0677543,2.1379263,0.3,
WISEA J000418.74+482329.3,1.0781563,48.3914828,0.3,
WISEA J000418.83+512410.1,1.078496,51.4027805,0.3,
J000419.63-113100.9      ,1.0818316,-11.5169218,0.3,
WISEA J011036.37-205356.3,17.6515679,-20.8990792,0.3,
J011037.54+292644.8      ,17.6564251,29.4457831,0.3,
WISEA J002928.44+103823.8,7.3685314,10.6399319,0.3,
WISEA J002928.86-093525.5,7.3701675,-9.5905323,0.3,
WISEA J001347.96+563348.5,3.4497691,56.5634921,0.3,
WISEA J004618.69+211438.8,11.5779147,21.2441242,0.3,
WISEA J002910.30+173603.2,7.2929235,17.6009078,0.3,
WISEA J002913.49+733311.7,7.3061993,73.5532739,0.3,
WISEA J004610.10+385918.2,11.5420571,38.9884583,0.3,
WISEA J004613.94+415719.2,11.5581104,41.9553392,0.3,
WISEA J004614.16+470839.0,11.559021,47.14417,0.3,
WISEA J010158.61+311116.1,15.4940616,31.187689,0.3,
WISEA J010200.50+133333.4,15.5021047,13.5592925,0.3,
WISEA J001337.64+332128.7,3.4068618,33.3579612,0.3,
WISEA J002921.66+412746.6,7.3402523,41.4630195,0.3,
J002921.89+475931.1      ,7.341235,47.9919825,0.3,
WISEA J002922.23+470646.7,7.3426408,47.1129848,0.3,
J002923.31+010852.6      ,7.3471364,1.1479609,0.3,
J004559.32+120835.3      ,11.4971762,12.1431402,0.3,
WISEA J004614.89+104507.6,11.5620268,10.7521368,0.3,
J002920.55+321659.0      ,7.3356475,32.283065,0.3,
WISEA J000248.28+882601.1,0.7012047,88.4336508,0.3,
WISEA J000249.91+414108.7,0.7080302,41.6857647,0.3,
WISEA J000249.98+141630.3,0.708253,14.2750526,0.3,
WISEA J011223.94+450327.7,18.099891,45.05777,0.3,
